planned_unit_id,campaign_category,dataset_id,method_id,noise_sigma,replicate_id,construction_time_seconds,axis1_metric_time_seconds,axis2_metric_time_seconds,wall_time_seconds,cpu_time_seconds,peak_memory_bytes
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep17,circle_retrospective,unit_circle_S1,f_mapper,0.08,17,9.065103739999813,0.0,0.03165125599980456,9.097153765000257,10.027770666000038,563506
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep18,circle_retrospective,unit_circle_S1,conventional,0.08,18,0.038016198000150325,0.0,0.03448586800004705,0.07280888300010702,0.4366992449999998,618254
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep18,circle_retrospective,unit_circle_S1,f_mapper,0.08,18,10.619428943999992,0.0,0.032366335000006075,10.652049958999669,11.61325294300002,613723
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep19,circle_retrospective,unit_circle_S1,conventional,0.08,19,0.03635289300018485,0.0,0.03323875600017345,0.06992791099992246,0.41937749099997745,694393
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep19,circle_retrospective,unit_circle_S1,f_mapper,0.08,19,9.171693722000327,0.0,0.037962094000249635,9.209890819000066,10.202429638000012,613387
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep20,circle_retrospective,unit_circle_S1,conventional,0.08,20,0.04288000299993655,0.0,0.03521452799986946,0.07835055199984708,0.47004096099999515,556366
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep20,circle_retrospective,unit_circle_S1,f_mapper,0.08,20,10.662871557000017,0.0,0.047313953999946534,10.710412287000054,11.756168171000013,702432
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep21,circle_retrospective,unit_circle_S1,conventional,0.08,21,0.05648023200001262,0.0,0.04837766399987231,0.10543664400029229,0.6325272300000506,652891
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep21,circle_retrospective,unit_circle_S1,f_mapper,0.08,21,8.769287749999876,0.0,0.03193542000008165,8.801495542000339,9.733389531999933,614220
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep22,circle_retrospective,unit_circle_S1,conventional,0.08,22,0.03584112499993353,0.0,0.032034095999733836,0.06845551200012778,0.41067404499995064,590364
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep22,circle_retrospective,unit_circle_S1,f_mapper,0.08,22,7.582032569000148,0.0,0.034270115999788686,7.616522879000058,8.594758474999935,565049
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep23,circle_retrospective,unit_circle_S1,conventional,0.08,23,0.03725910599996496,0.0,0.03625031999990824,0.07390398899997308,0.44071504199996525,635494
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep23,circle_retrospective,unit_circle_S1,f_mapper,0.08,23,7.612776922999728,0.0,0.031213034999836964,7.644238716000018,8.592037104000042,626127
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep24,circle_retrospective,unit_circle_S1,conventional,0.08,24,0.03751457299995309,0.0,0.03618579399972077,0.07410296499983815,0.44438645599996107,722097
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep24,circle_retrospective,unit_circle_S1,f_mapper,0.08,24,11.60585521999974,0.0,4.410003384691663e-07,11.60608923000018,12.422356364999928,429182
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep25,circle_retrospective,unit_circle_S1,conventional,0.08,25,0.035525447000054555,0.0,0.03299461899996459,0.06873976799988668,0.223574360999919,656470
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep25,circle_retrospective,unit_circle_S1,f_mapper,0.08,25,11.754052438000144,0.0,4.110002009838354e-07,11.754578247000154,12.56879586499997,429205
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep26,circle_retrospective,unit_circle_S1,conventional,0.08,26,0.037011715000062395,0.0,0.033625669999764796,0.070847509000032,0.22508617500000128,583387
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep26,circle_retrospective,unit_circle_S1,f_mapper,0.08,26,7.0567356100000325,0.0,0.03199416899997232,7.08896531299979,8.051164484000083,656511
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep27,circle_retrospective,unit_circle_S1,conventional,0.08,27,0.03643600900022648,0.0,0.032108383999911894,0.06891301599989674,0.4133572019999292,606144
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep27,circle_retrospective,unit_circle_S1,f_mapper,0.08,27,10.634333720000086,0.0,0.04166415000008783,10.676216551999914,11.688318448000018,620018
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep28,circle_retrospective,unit_circle_S1,conventional,0.08,28,0.04814489099999264,0.0,0.043667705999723694,0.09207863700021335,0.5523585180000055,628208
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep28,circle_retrospective,unit_circle_S1,f_mapper,0.08,28,5.854244181000013,0.0,0.05549480199988466,5.909985796000001,6.965259622000076,740012
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep29,circle_retrospective,unit_circle_S1,conventional,0.08,29,0.05660357600027055,0.0,0.05403271399973164,0.1113515830002143,0.6679255730000477,664490
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep29,circle_retrospective,unit_circle_S1,f_mapper,0.08,29,7.048907509999935,0.0,0.038876021999840304,7.088055131999681,8.057708607999984,708842
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.08__rep30,circle_retrospective,unit_circle_S1,conventional,0.08,30,0.03687226700003521,0.0,0.03238028399982795,0.0694671650003329,0.41673465700000634,554946
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.08__rep30,circle_retrospective,unit_circle_S1,f_mapper,0.08,30,5.992551006999747,0.0,0.030289412000001903,6.023155441999734,6.982880020000039,613939
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep01,circle_retrospective,unit_circle_S1,conventional,0.1,1,0.03836329600017052,0.0,0.034656259000257705,0.07341447700036952,0.44014081600005284,715635
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep01,circle_retrospective,unit_circle_S1,f_mapper,0.1,1,6.243729020000046,0.0,0.031480798999837134,6.2754520239996054,7.236149423000029,614570
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep02,circle_retrospective,unit_circle_S1,conventional,0.1,2,0.03610633099970073,0.0,0.032926075999967,0.06944888999987597,0.41663669500007927,749104
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep02,circle_retrospective,unit_circle_S1,f_mapper,0.1,2,5.54282157300031,0.0,0.031093789999886212,5.5741474199999175,6.537969172999965,613251
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep03,circle_retrospective,unit_circle_S1,conventional,0.1,3,0.05563219099985872,0.0,0.0533316979999654,0.10925696999993306,0.6554464360001475,818320
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep03,circle_retrospective,unit_circle_S1,f_mapper,0.1,3,5.7440338159999556,0.0,0.04680825600007665,5.7911336799998026,6.796276603000024,580847
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep04,circle_retrospective,unit_circle_S1,conventional,0.1,4,0.0558811149999201,0.0,0.04928103300017028,0.10549711600015144,0.6329234530001031,671977
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep04,circle_retrospective,unit_circle_S1,f_mapper,0.1,4,6.015991447000033,0.0,0.031627829000171914,6.048060914999951,6.979969874000062,616938
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep05,circle_retrospective,unit_circle_S1,conventional,0.1,5,0.04302097700019658,0.0,0.0331396289998338,0.0767211090001183,0.4600815680000778,717491
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep05,circle_retrospective,unit_circle_S1,f_mapper,0.1,5,6.521898857999986,0.0,0.03457261899984587,6.556693012999858,7.543496557000026,615554
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep06,circle_retrospective,unit_circle_S1,conventional,0.1,6,0.03762859099970228,0.0,0.03373585700001058,0.07160500000009051,0.42960517500000606,610436
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep06,circle_retrospective,unit_circle_S1,f_mapper,0.1,6,11.491619406999689,0.0,4.500002432905603e-07,11.49183851900034,12.311653247999857,429181
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep07,circle_retrospective,unit_circle_S1,conventional,0.1,7,0.035782287000074575,0.0,0.03518363200009844,0.07122737100007726,0.23365392699997756,785237
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep07,circle_retrospective,unit_circle_S1,f_mapper,0.1,7,5.278644260999954,0.0,0.0305457659997046,5.309405582000181,6.271915338000099,611547
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep08,circle_retrospective,unit_circle_S1,conventional,0.1,8,0.03799888899993675,0.0,0.035554636000142636,0.07388234400013971,0.44326934099990467,707276
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep08,circle_retrospective,unit_circle_S1,f_mapper,0.1,8,11.542388184999709,0.0,4.90999809699133e-07,11.542640909000056,12.360382542999787,429181
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep09,circle_retrospective,unit_circle_S1,conventional,0.1,9,0.04857936999997037,0.0,0.03507801699970514,0.0839743820001786,0.24640569200005302,850824
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep09,circle_retrospective,unit_circle_S1,f_mapper,0.1,9,11.556995567000286,0.0,5.010001586924773e-07,11.557218276000185,12.375031639999861,429205
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep10,circle_retrospective,unit_circle_S1,conventional,0.1,10,0.037041671000224596,0.0,0.03408011700003044,0.07134163099999569,0.22892154800001663,687081
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep10,circle_retrospective,unit_circle_S1,f_mapper,0.1,10,11.576179524000054,0.0,4.2099964048247784e-07,11.576402722999774,12.392472006999924,429180
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep11,circle_retrospective,unit_circle_S1,conventional,0.1,11,0.03518900700009908,0.0,0.047514707000118506,0.08290280700020958,0.3079572230001304,708871
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep11,circle_retrospective,unit_circle_S1,f_mapper,0.1,11,7.710321712999757,0.0,0.03153066100003343,7.742171082999903,8.668732231999911,615250
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep12,circle_retrospective,unit_circle_S1,conventional,0.1,12,0.035821750999730284,0.0,0.0330417000000125,0.06911119599999438,0.4146049050000329,696925
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep12,circle_retrospective,unit_circle_S1,f_mapper,0.1,12,6.829906299000413,0.0,0.033970170999964466,6.864086484999916,7.840880237999954,606209
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep13,circle_retrospective,unit_circle_S1,conventional,0.1,13,0.036800237000079505,0.0,0.034205351999844424,0.0712294899999506,0.4273136980000345,713788
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep13,circle_retrospective,unit_circle_S1,f_mapper,0.1,13,6.015437882999777,0.0,0.033304438999948616,6.049005555999884,7.017873025999961,622603
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep14,circle_retrospective,unit_circle_S1,conventional,0.1,14,0.03731211500007703,0.0,0.03358647800041581,0.07111496000015904,0.426588319000075,599774
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep14,circle_retrospective,unit_circle_S1,f_mapper,0.1,14,9.219406308000089,0.0,0.03293253599986201,9.25255567100021,10.220215217000032,613450
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep15,circle_retrospective,unit_circle_S1,conventional,0.1,15,0.05733012500013501,0.0,0.04952302299989242,0.10731632799979707,0.6437919380000494,678065
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep15,circle_retrospective,unit_circle_S1,f_mapper,0.1,15,11.585465868000028,0.0,1.232000158779556e-06,11.585831853999935,12.364470213999994,429181
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep16,circle_retrospective,unit_circle_S1,conventional,0.1,16,0.03735340399998677,0.0,0.035068142999989504,0.07272967700009758,0.23695416400005342,704659
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep16,circle_retrospective,unit_circle_S1,f_mapper,0.1,16,3.850112595000155,0.0,0.03251935499974934,3.8829208639999706,4.851411707000125,612379
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep17,circle_retrospective,unit_circle_S1,conventional,0.1,17,0.036648690000220085,0.0,0.033007332000124734,0.06993655899987061,0.41958399800000734,686393
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep17,circle_retrospective,unit_circle_S1,f_mapper,0.1,17,11.54870930900006,0.0,3.909999577444978e-07,11.548976460000176,12.369395196999903,429181
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep18,circle_retrospective,unit_circle_S1,conventional,0.1,18,0.036487081999894144,0.0,0.032633817000260024,0.06932934000042223,0.21903576399995472,747771
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep18,circle_retrospective,unit_circle_S1,f_mapper,0.1,18,6.420679631999974,0.0,0.03235731599988867,6.453283459999966,7.423548197000173,563170
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep19,circle_retrospective,unit_circle_S1,conventional,0.1,19,0.03792703299995992,0.0,0.03414176700016469,0.07242599000028349,0.4344821189999948,783223
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep19,circle_retrospective,unit_circle_S1,f_mapper,0.1,19,11.544877528000143,0.0,4.0100030673784204e-07,11.545171218999712,12.357322948000046,429179
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep20,circle_retrospective,unit_circle_S1,conventional,0.1,20,0.037396532999991905,0.0,0.033480230000350275,0.07107511499998509,0.22715227100002267,606072
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep20,circle_retrospective,unit_circle_S1,f_mapper,0.1,20,11.448884888000066,0.0,4.409998837218154e-07,11.449202814999808,12.262371523999946,429180
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep21,circle_retrospective,unit_circle_S1,conventional,0.1,21,0.036563875999945594,0.0,0.03392139500010671,0.07068693000019266,0.23012195800015434,714854
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep21,circle_retrospective,unit_circle_S1,f_mapper,0.1,21,5.938497887999802,0.0,0.03243870999995124,5.971198598999763,6.936745071999894,612210
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep22,circle_retrospective,unit_circle_S1,conventional,0.1,22,0.03917993499999284,0.0,0.034186350000254606,0.07363915799987808,0.44156612100005077,535272
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep22,circle_retrospective,unit_circle_S1,f_mapper,0.1,22,7.257050888999856,0.0,0.032439397999951325,7.28981020800029,8.25281774999985,612394
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep23,circle_retrospective,unit_circle_S1,conventional,0.1,23,0.03732674399998359,0.0,0.032390465999924345,0.07013908200042351,0.42079383700001927,580273
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep23,circle_retrospective,unit_circle_S1,f_mapper,0.1,23,8.632136978999824,0.0,0.032064512000033574,8.664425301000392,9.635533886000076,613563
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep24,circle_retrospective,unit_circle_S1,conventional,0.1,24,0.037213889000213385,0.0,0.03339243499976874,0.07081791100017654,0.424869426999976,675528
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep24,circle_retrospective,unit_circle_S1,f_mapper,0.1,24,9.327956040000117,0.0,0.03252480300034222,9.360700646000168,10.327309491000051,570569
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep25,circle_retrospective,unit_circle_S1,conventional,0.1,25,0.0368971610000699,0.0,0.032771045999652415,0.07001654099985899,0.42004784100004144,702585
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep25,circle_retrospective,unit_circle_S1,f_mapper,0.1,25,10.0089683289998,0.0,0.030970493000040733,10.040209349999714,11.005194225999958,615730
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep26,circle_retrospective,unit_circle_S1,conventional,0.1,26,0.03720308199990541,0.0,0.03572772300003635,0.0731396359997234,0.43882250399997247,706161
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep26,circle_retrospective,unit_circle_S1,f_mapper,0.1,26,5.896518973000184,0.0,0.03248446299994612,5.929217938999955,6.901178967000078,615058
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep27,circle_retrospective,unit_circle_S1,conventional,0.1,27,0.03686612799992872,0.0,0.03376442600028895,0.07088040200005707,0.425197229999867,650615
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep27,circle_retrospective,unit_circle_S1,f_mapper,0.1,27,11.536485207999704,0.0,4.0099985199049115e-07,11.536875961000078,12.352683008999975,429181
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep28,circle_retrospective,unit_circle_S1,conventional,0.1,28,0.03715676899992104,0.0,0.033339545000217186,0.07070070800000394,0.22417203000009067,714587
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep28,circle_retrospective,unit_circle_S1,f_mapper,0.1,28,11.523593506999987,0.0,6.519999260490295e-07,11.523824069000057,12.341928912000185,429181
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep29,circle_retrospective,unit_circle_S1,conventional,0.1,29,0.03656262100003005,0.0,0.03368029100010972,0.07050497399995947,0.2269955670001309,714927
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep29,circle_retrospective,unit_circle_S1,f_mapper,0.1,29,4.3448480450001625,0.0,0.03279238400000395,4.377856183999938,5.349722761999828,618011
N1_C_RETRO__M6A__unit_circle_S1__N1000__conventional__sigma_0.10__rep30,circle_retrospective,unit_circle_S1,conventional,0.1,30,0.04382592999991175,0.0,0.0323117610000736,0.07643138299999919,0.45852395999986584,568628
N1_C_RETRO__M6A__unit_circle_S1__N1000__f_mapper__sigma_0.10__rep30,circle_retrospective,unit_circle_S1,f_mapper,0.1,30,9.36071308999999,0.0,0.02948792000006506,9.390451239999948,10.341165197999999,626101
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.00__rep0__3b96f0f2e3f276f4,swiss_retrospective,swiss_roll_with_hole,conventional,0.0,0,0.08938498799989247,0.0,0.1348136629999317,0.224303688999953,1.3457652669999334,1647345
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.00__rep0__ae0847ec6f406743,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.0,0,14.098274443999799,0.0,0.11565880199987078,14.214128753000296,15.463581257999977,1281132
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep1__585e822912d37235,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,1,0.08642933100009031,0.0,0.1349162010001237,0.22182986000007077,1.330884142999821,1712047
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep1__bf0652bc6119fd6d,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,1,14.31913829899986,0.0,0.11846392400002514,14.438057517000288,15.701086685000064,1333756
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep2__96b506b9b06e78d7,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,2,0.0848401099997318,0.0,0.1329329139998663,0.21834409599978244,1.310065793000149,1701191
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep2__aaf6e2c2e5bcb5dd,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,2,13.81810163099999,0.0,0.11413176299993211,13.932680143000198,15.176575356000058,1334222
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep3__0ae94d0d1e613dd1,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,3,0.08647403600025427,0.0,0.12640470999986064,0.21325096500004292,1.279451852999955,1751422
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep3__0eefc3fe280b0d9a,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,3,13.757093861999692,0.0,0.11575133999986065,13.873408998999821,15.12741496500007,1371880
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep4__05477d232b894911,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,4,0.08499563399982435,0.0,0.13388660600003277,0.21927085900006205,1.3155215499998576,1721390
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep4__37ea991d993b8024,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,4,14.519892088000233,0.0,0.11584046600000875,14.63608957300039,15.892089240000132,1335636
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep5__c4cefaa8e4f50b28,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,5,0.08414724399972329,0.0,0.13259049999987838,0.21734068399973694,1.3040271019999636,1696270
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep5__81eacb8f22f5b8fe,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,5,14.190260476000276,0.0,0.11809330000005502,14.30874747300004,15.568002670999931,1322572
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep6__4beca16a5612147c,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,6,0.08636510599990288,0.0,0.1309950340000796,0.21779331300012927,1.3066480479999427,1733574
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep6__9773d8b2ba792b18,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,6,14.547221851999893,0.0,0.11804585900017628,14.665698639000311,15.927272268000024,1327735
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep7__5e0d3c112c3f2c0c,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,7,0.08963358899973173,0.0,0.13787722200004282,0.22787820999974429,1.3671614499999123,1691445
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep7__6852ea8fc82d3257,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,7,13.99576015599996,0.0,0.12378967299991928,14.120189478999691,15.410181803999876,1372718
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep8__1c7df33d0cfe5a22,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,8,0.08674811799983217,0.0,0.13016053399996963,0.21732285899997805,1.3038299019999613,1753241
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep8__ab8464d1aeab4bd2,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,8,14.253324340999825,0.0,0.12438774299971556,14.378189398999893,15.662269502999834,1377329
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep9__b42cf2bc7ff1d793,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,9,0.08531320900010542,0.0,0.13092358299991247,0.21661793699968257,1.299499534000006,1700658
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep9__f81fdf832d137f09,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,9,14.426774852000108,0.0,0.12041460999989795,14.547652210999786,15.81953757999986,1329533
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep10__e4a3add1d0ec7e1f,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,10,0.08703330699972867,0.0,0.13781856399964454,0.22530353799993463,1.351654931999974,1705696
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep10__178ce23be7214359,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,10,14.720213454999794,0.0,0.11919280800020715,14.83980024099992,16.105127520999986,1378651
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep11__06e9f7482385cfd1,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,11,0.08682336499987287,0.0,0.1359256920000007,0.22312960099998236,1.3386760539999614,1753663
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep11__3470ce98d778f652,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,11,13.690043399999922,0.0,0.12039044399989507,13.810841357999834,15.081908485999975,1363784
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep12__0f1a7d668f09c8bc,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,12,0.08620510900027512,0.0,0.13067668600024263,0.21725598700004412,1.3034276490000138,1717980
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep12__4376a70edab807c2,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,12,14.269988739000382,0.0,0.12061464599992178,14.39101637900012,15.667327192999892,1378761
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep13__28192938bfee802d,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,13,0.08446598099999392,0.0,0.13809712199963542,0.2229497979997177,1.3376412699999491,1712402
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep13__4ab92120ea4381c4,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,13,14.156457484000384,0.0,0.12142529599987029,14.278287899000134,15.547073028999876,1366002
N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.01__rep14__f0d6aeedc83e5774,swiss_retrospective,swiss_roll_with_hole,conventional,0.01,14,0.08813004500007082,0.0,0.13925517300003776,0.22779024800001935,1.3666185530000803,1705982
N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.01__rep14__a82355fb06d6d729,swiss_retrospective,swiss_roll_with_hole,f_mapper,0.01,14,13.748718185000143,0.0,0.11779820499987181,13.866958779000015,15.11643603199991,1324966
